time,open,high,low,close,volume
2026-07-20 23:51:00,4007.47,4007.78,4007.29,4007.37,26
2026-07-20 23:52:00,4007.36,4007.45,4007.15,4007.19,25
2026-07-20 23:53:00,4007.2,4008.46,4007.16,4008.21,32
2026-07-20 23:54:00,4008.27,4008.35,4007.9,4008.09,21
2026-07-20 23:55:00,4007.97,4008.16,4007.67,4007.7,35
2026-07-20 23:56:00,4007.85,4007.88,4007.67,4007.85,14
2026-07-20 23:57:00,4007.84,4008.39,4007.23,4008.39,51
2026-07-20 23:58:00,4008.44,4008.67,4006.92,4007.36,47
2026-07-21 01:01:00,4009.23,4009.4,4008.74,4009.34,41
2026-07-21 01:02:00,4009.4,4009.61,4008.93,4008.99,43
2026-07-21 01:03:00,4008.97,4009.5,4008.88,4009.33,46
2026-07-21 01:04:00,4009.28,4009.45,4007.91,4007.91,37
2026-07-21 01:05:00,4007.96,4007.96,4006.56,4007.12,50
2026-07-21 01:06:00,4006.93,4007.07,4006.2,4006.44,34
2026-07-21 01:07:00,4006.43,4007.31,4006.35,4007.0,46
2026-07-21 01:08:00,4007.01,4007.1,4006.48,4006.78,23
2026-07-21 01:09:00,4006.93,4007.49,4005.79,4006.07,42
2026-07-21 01:10:00,4006.12,4007.47,4006.07,4006.93,46
2026-07-21 01:11:00,4006.92,4007.21,4006.5,4006.5,45
2026-07-21 01:12:00,4006.48,4006.51,4005.92,4006.14,29
2026-07-21 01:13:00,4006.15,4006.56,4005.97,4006.56,43
2026-07-21 01:14:00,4006.47,4006.84,4006.14,4006.8,46
2026-07-21 01:15:00,4006.77,4006.83,4005.9,4005.98,50
2026-07-21 01:16:00,4005.96,4006.79,4005.96,4006.78,36
2026-07-21 01:17:00,4006.6,4006.81,4006.32,4006.41,43
2026-07-21 01:18:00,4006.37,4007.11,4006.37,4006.89,41
2026-07-21 01:19:00,4006.9,4006.91,4006.5,4006.89,36
2026-07-21 01:20:00,4006.87,4006.92,4004.95,4005.1,56
2026-07-21 01:21:00,4005.1,4006.36,4004.84,4005.29,66
2026-07-21 01:22:00,4005.2,4005.92,4005.02,4005.46,59
2026-07-21 01:23:00,4005.46,4007.43,4005.29,4007.2,62
2026-07-21 01:24:00,4006.8,4007.97,4006.38,4007.61,73
2026-07-21 01:25:00,4007.77,4009.72,4007.77,4008.74,64
2026-07-21 01:26:00,4008.71,4010.15,4008.12,4009.17,65
2026-07-21 01:27:00,4009.21,4009.21,4007.55,4008.63,55
2026-07-21 01:28:00,4008.66,4009.77,4008.55,4009.24,32
2026-07-21 01:29:00,4009.27,4010.44,4008.95,4009.57,40
2026-07-21 01:30:00,4009.55,4009.57,4008.22,4009.16,33
2026-07-21 01:31:00,4009.15,4009.16,4008.41,4008.43,17
2026-07-21 01:32:00,4008.42,4008.87,4007.71,4008.74,57
2026-07-21 01:33:00,4008.58,4008.81,4007.87,4007.96,54
2026-07-21 01:34:00,4007.95,4008.02,4006.7,4008.02,73
2026-07-21 01:35:00,4008.0,4008.0,4006.36,4007.19,79
2026-07-21 01:36:00,4007.33,4007.72,4005.53,4007.21,70
2026-07-21 01:37:00,4007.32,4008.11,4007.32,4007.9,52
2026-07-21 01:38:00,4007.89,4008.16,4005.97,4006.15,82
2026-07-21 01:39:00,4006.34,4008.4,4006.27,4007.75,60
2026-07-21 01:40:00,4007.74,4007.87,4006.11,4006.39,57
2026-07-21 01:41:00,4006.41,4006.48,4003.94,4004.13,89
2026-07-21 01:42:00,4004.14,4004.46,4002.78,4004.21,48
2026-07-21 01:43:00,4004.27,4004.67,4003.15,4004.22,56
2026-07-21 01:44:00,4004.64,4004.82,4003.88,4004.0,60
2026-07-21 01:45:00,4003.96,4007.9,4003.31,4004.5,88
2026-07-21 01:46:00,4004.51,4004.93,4002.65,4002.92,65
2026-07-21 01:47:00,4002.94,4003.87,4002.45,4002.5,60
2026-07-21 01:48:00,4002.62,4003.11,4002.19,4002.36,38
2026-07-21 01:49:00,4002.38,4003.31,4001.78,4001.78,47
2026-07-21 01:50:00,4001.69,4001.69,4000.24,4000.73,72
2026-07-21 01:51:00,4000.74,4001.38,4000.5,4000.5,59
2026-07-21 01:52:00,4000.52,4002.12,4000.52,4001.9,77
2026-07-21 01:53:00,4001.73,4002.58,4001.48,4002.08,70
2026-07-21 01:54:00,4002.14,4002.79,3999.77,4000.43,76
2026-07-21 01:55:00,4000.67,4001.12,3999.57,4000.8,77
2026-07-21 01:56:00,4000.84,4001.08,4000.08,4000.41,76
2026-07-21 01:57:00,4000.34,4000.76,3999.72,4000.43,65
2026-07-21 01:58:00,4000.27,4001.84,4000.27,4001.84,76
2026-07-21 01:59:00,4001.88,4002.38,4000.19,4000.19,71
2026-07-21 02:00:00,4000.21,4001.46,3999.97,4000.46,77
2026-07-21 02:01:00,4000.63,4001.8,4000.52,4001.79,58
2026-07-21 02:02:00,4002.21,4004.15,4002.21,4003.54,93
2026-07-21 02:03:00,4003.56,4004.54,4003.52,4003.98,63
2026-07-21 02:04:00,4004.09,4005.0,4003.81,4004.07,59
2026-07-21 02:05:00,4004.09,4005.96,4004.03,4005.96,63
2026-07-21 02:06:00,4005.94,4007.68,4005.65,4007.62,81
2026-07-21 02:07:00,4007.55,4008.85,4007.5,4008.76,78
2026-07-21 02:08:00,4008.79,4009.56,4007.8,4008.79,69
2026-07-21 02:09:00,4008.83,4009.09,4008.66,4008.68,48
2026-07-21 02:10:00,4008.67,4008.67,4000.86,4001.2,92
2026-07-21 02:11:00,4001.15,4002.33,4000.44,4000.93,83
2026-07-21 02:12:00,4000.94,4004.56,4000.94,4004.18,74
2026-07-21 02:13:00,4004.23,4004.23,4001.97,4002.83,72
2026-07-21 02:14:00,4002.71,4003.08,4001.78,4002.94,46
2026-07-21 02:15:00,4002.86,4005.63,4002.86,4004.96,64
2026-07-21 02:16:00,4005.03,4005.18,4004.57,4004.57,51
2026-07-21 02:17:00,4004.59,4005.24,4004.58,4005.04,46
2026-07-21 02:18:00,4005.05,4006.54,4004.73,4006.35,47
2026-07-21 02:19:00,4006.5,4007.06,4006.17,4006.23,66
2026-07-21 02:20:00,4006.18,4006.18,4005.69,4005.99,52
2026-07-21 02:21:00,4006.01,4006.35,4005.76,4005.97,45
2026-07-21 02:22:00,4005.95,4006.54,4005.09,4005.47,63
2026-07-21 02:23:00,4005.51,4005.85,4004.7,4004.93,58
2026-07-21 02:24:00,4005.13,4005.31,4003.94,4004.73,69
2026-07-21 02:25:00,4004.67,4004.67,4003.47,4003.55,61
2026-07-21 02:26:00,4003.73,4004.97,4003.43,4004.62,60
2026-07-21 02:27:00,4004.64,4004.64,4003.31,4003.4,67
2026-07-21 02:28:00,4003.43,4004.48,4003.43,4003.76,53
2026-07-21 02:29:00,4003.73,4004.38,4003.3,4003.45,43
2026-07-21 02:30:00,4003.29,4004.55,4003.27,4004.24,39
2026-07-21 02:31:00,4004.22,4004.65,4003.75,4003.75,47
2026-07-21 02:32:00,4003.81,4005.66,4003.61,4005.61,54
2026-07-21 02:33:00,4005.62,4007.3,4004.95,4006.97,52
2026-07-21 02:34:00,4007.42,4007.53,4005.77,4005.91,59
2026-07-21 02:35:00,4005.89,4007.22,4005.86,4007.02,42
2026-07-21 02:36:00,4007.03,4007.45,4007.03,4007.42,21
2026-07-21 02:37:00,4007.43,4007.45,4006.59,4006.65,32
2026-07-21 02:38:00,4006.59,4006.59,4005.7,4005.9,43
2026-07-21 02:39:00,4005.92,4005.92,4004.51,4004.85,55
2026-07-21 02:40:00,4004.87,4005.91,4003.71,4004.47,64
2026-07-21 02:41:00,4004.46,4006.57,4004.24,4006.57,56
2026-07-21 02:42:00,4006.59,4007.58,4006.31,4006.73,64
2026-07-21 02:43:00,4006.6,4007.29,4006.4,4007.29,63
2026-07-21 02:44:00,4007.56,4008.31,4006.77,4007.37,75
2026-07-21 02:45:00,4007.4,4007.4,4004.05,4005.72,67
2026-07-21 02:46:00,4005.74,4006.75,4005.48,4005.49,62
2026-07-21 02:47:00,4005.48,4007.72,4004.99,4007.31,67
2026-07-21 02:48:00,4007.34,4007.4,4006.59,4006.59,55
2026-07-21 02:49:00,4006.58,4006.82,4006.24,4006.75,58
2026-07-21 02:50:00,4006.76,4007.08,4006.26,4006.28,54
2026-07-21 02:51:00,4006.26,4006.49,4005.71,4005.82,63
2026-07-21 02:52:00,4005.85,4007.89,4005.85,4007.53,63
2026-07-21 02:53:00,4007.51,4007.67,4006.8,4006.8,54
2026-07-21 02:54:00,4006.78,4007.71,4006.7,4007.61,62
2026-07-21 02:55:00,4007.63,4008.33,4007.09,4007.33,69
2026-07-21 02:56:00,4007.31,4008.11,4007.16,4008.11,62
2026-07-21 02:57:00,4008.1,4008.86,4008.1,4008.5,75
2026-07-21 02:58:00,4008.46,4008.86,4008.3,4008.45,65
2026-07-21 02:59:00,4008.43,4010.19,4007.87,4009.62,76
2026-07-21 03:00:00,4009.71,4009.71,4003.86,4005.16,113
2026-07-21 03:01:00,4005.53,4006.31,4004.37,4006.04,97
2026-07-21 03:02:00,4006.0,4006.32,4003.62,4003.94,93
2026-07-21 03:03:00,4003.94,4005.85,4003.94,4004.66,102
2026-07-21 03:04:00,4004.69,4005.23,4004.02,4004.89,88
2026-07-21 03:05:00,4004.88,4008.25,4004.88,4007.04,106
2026-07-21 03:06:00,4007.07,4007.6,4005.78,4006.46,91
2026-07-21 03:07:00,4006.47,4007.23,4004.44,4005.49,89
2026-07-21 03:08:00,4005.65,4005.91,4004.59,4005.91,101
2026-07-21 03:09:00,4005.83,4007.69,4005.73,4007.62,96
2026-07-21 03:10:00,4007.43,4007.95,4006.85,4007.24,100
2026-07-21 03:11:00,4007.22,4009.5,4006.68,4007.92,100
2026-07-21 03:12:00,4007.86,4010.19,4007.6,4010.06,93
2026-07-21 03:13:00,4010.04,4012.36,4008.49,4011.71,105
2026-07-21 03:14:00,4011.74,4011.89,4010.32,4010.41,98
2026-07-21 03:15:00,4010.45,4010.8,4009.13,4009.93,99
2026-07-21 03:16:00,4009.81,4009.98,4007.71,4009.58,86
2026-07-21 03:17:00,4009.44,4011.7,4009.19,4011.63,98
2026-07-21 03:18:00,4011.77,4012.55,4010.44,4011.34,99
2026-07-21 03:19:00,4011.33,4016.01,4011.18,4015.36,109
2026-07-21 03:20:00,4015.44,4016.36,4013.8,4013.8,90
2026-07-21 03:21:00,4013.75,4015.28,4013.02,4014.49,89
2026-07-21 03:22:00,4014.44,4014.87,4013.31,4013.51,76
2026-07-21 03:23:00,4013.48,4015.1,4012.78,4014.89,95
2026-07-21 03:24:00,4014.98,4017.4,4014.83,4017.03,98
